id,accountNumber ,creditLimit,cardType,availableMoney,transactionDateTime,merchantName,transactionAmount,acqCountry,currentExpDate,accountOpenDate,cardCVV,enteredCVV,cardLast4Digits,transactionType,currentBalance,cardPresent,isFraud
174,984504651,50000,Premium,40106.34,2016-02-02T10:44:17,Walgreens #411770,65.19,US,22-Dec,7/27/2015,640,640,8332,PURCHASE,9893.66,0,0
175,984504651,50000,Premium,40041.15,2016-02-02T18:20:12,Uber,37.67,US,24-Nov,7/27/2015,640,640,8332,PURCHASE,9958.85,0,0
176,984504651,50000,Premium,40003.48,2016-02-03T03:08:46,WSC #686115,184.03,US,29-Jan,7/27/2015,640,640,8332,PURCHASE,9996.52,1,0
177,984504651,50000,Premium,39819.45,2016-02-03T07:48:00,Lyft,70.45,US,28-Jan,7/27/2015,640,640,8332,PURCHASE,10180.55,0,0
178,984504651,50000,Premium,39749,2016-02-03T08:46:00,Lyft,1007.69,US,25-Apr,7/27/2015,640,640,8332,PURCHASE,10251,0,0
179,984504651,50000,Premium,38741.31,2016-02-03T12:09:01,Planet Fitness #20477,152.88,US,28-Jul,7/27/2015,640,640,8332,PURCHASE,11258.69,0,0
180,984504651,50000,Premium,38588.43,2016-02-03T14:50:35,Planet Fitness #835799,209.32,US,Nov-32,7/27/2015,640,640,8332,PURCHASE,11411.57,0,0
181,984504651,50000,Premium,38379.11,2016-02-03T23:03:31,Universe Massage #418883,288.41,US,26-Sep,7/27/2015,640,640,8332,PURCHASE,11620.89,1,0
182,984504651,50000,Premium,38090.7,2016-02-04T00:14:42,1st Sandwitch Bar #801388,83.64,US,25-Nov,7/27/2015,640,640,8332,REVERSAL,11909.3,1,0
183,984504651,50000,Premium,38174.34,2016-02-04T01:48:58,CVS #289006,90.13,US,22-Jun,7/27/2015,640,640,8332,PURCHASE,11825.66,0,0
184,984504651,50000,Premium,38084.21,2016-02-04T03:09:39,Lyft,36.75,US,30-Dec,7/27/2015,640,640,8332,PURCHASE,11915.79,0,0
185,984504651,50000,Premium,38047.46,2016-02-04T22:35:52,Lyft,3.63,US,31-May,7/27/2015,640,640,8332,PURCHASE,11952.54,0,0
186,984504651,50000,Premium,38043.83,2016-02-05T22:37:44,Walgreens #595557,31.09,US,22-Apr,7/27/2015,640,640,8332,PURCHASE,11956.17,0,0
187,984504651,50000,Premium,38012.74,2016-02-06T02:36:26,Walgreens #301148,345.68,US,20-Jan,7/27/2015,640,640,8332,PURCHASE,11987.26,1,0
188,984504651,50000,Premium,37667.06,2016-02-06T18:34:12,Uber,12.16,US,26-Jul,7/27/2015,640,640,8332,PURCHASE,12332.94,0,0
189,984504651,50000,Premium,37654.9,2016-02-07T02:20:20,Lyft,55.33,US,29-Dec,7/27/2015,640,640,8332,PURCHASE,12345.1,0,0
190,984504651,50000,Premium,37599.57,2016-02-07T13:50:59,CVS #398763,167.99,US,23-Jun,7/27/2015,640,640,8332,PURCHASE,12400.43,0,0
191,984504651,50000,Premium,37431.58,2016-02-09T19:59:12,WSC #416512,347.46,US,23-Nov,7/27/2015,640,640,8332,PURCHASE,12568.42,0,0
192,984504651,50000,Premium,37084.12,2016-02-10T07:02:14,Powerlifting #979889,132.44,US,26-Aug,7/27/2015,640,640,8332,PURCHASE,12915.88,0,0
193,984504651,50000,Premium,36951.68,2016-02-10T10:43:45,oldnavy.com,100.57,US,27-Apr,7/27/2015,640,640,8332,PURCHASE,13048.32,0,0
194,984504651,50000,Premium,36851.11,2016-02-10T16:19:15,Walgreens #591436,75.47,US,22-Jan,7/27/2015,640,640,8332,PURCHASE,13148.89,1,0
195,984504651,50000,Premium,36775.64,2016-02-11T02:37:52,Powerlifting #469303,82.82,US,Aug-33,7/27/2015,640,640,8332,PURCHASE,13224.36,0,0
196,984504651,50000,Premium,36692.82,2016-02-11T05:48:56,CVS #841568,24.88,US,28-Apr,7/27/2015,640,640,8332,PURCHASE,13307.18,0,0
197,984504651,50000,Premium,36667.94,2016-02-11T20:32:35,NYSC #91039,34.73,US,22-Jan,7/27/2015,640,640,8332,REVERSAL,13332.06,0,0
198,984504651,50000,Premium,36702.67,2016-02-11T21:01:58,Uber,29.51,US,25-Oct,7/27/2015,640,640,8332,PURCHASE,13297.33,0,0
199,984504651,50000,Premium,36673.16,2016-02-11T22:44:09,NYSC #331326,185.75,US,22-Sep,7/27/2015,640,640,8332,PURCHASE,13326.84,0,0
200,984504651,50000,Premium,36487.41,2016-02-12T05:08:23,Golds Gym #747443,34.92,US,28-Mar,7/27/2015,640,640,8332,PURCHASE,13512.59,0,0
201,984504651,50000,Premium,36452.49,2016-02-12T05:10:49,Golds Gym #747443,34.92,US,28-Mar,7/27/2015,640,640,8332,REVERSAL,13547.51,0,0
202,984504651,50000,Premium,36487.41,2016-02-12T12:47:03,WSC #653684,53.44,US,25-Jul,7/27/2015,640,640,8332,REVERSAL,13512.59,0,0
203,984504651,50000,Premium,36540.85,2016-02-12T16:44:32,Planet Fitness #30110,374,US,28-Jan,7/27/2015,640,640,8332,PURCHASE,13459.15,1,0
204,984504651,50000,Premium,36166.85,2016-02-14T02:08:59,Walgreens #07609,130.75,US,22-Oct,7/27/2015,640,640,8332,PURCHASE,13833.15,1,0
205,984504651,50000,Premium,36036.1,2016-02-15T02:32:47,Lyft,69.56,US,Jan-33,7/27/2015,640,640,8332,PURCHASE,13963.9,0,0
206,984504651,50000,Premium,35966.54,2016-02-15T07:35:16,Downtown BBQ,36.64,US,27-Aug,7/27/2015,640,640,8332,PURCHASE,14033.46,1,0
207,984504651,50000,Premium,35929.9,2016-02-15T09:23:54,34th Pub,239.96,US,Dec-32,7/27/2015,640,640,8332,PURCHASE,14070.1,1,0
208,984504651,50000,Premium,35689.94,2016-02-15T20:49:02,Powerlifting #763664,97.71,US,28-Apr,7/27/2015,640,640,8332,PURCHASE,14310.06,1,0
209,984504651,50000,Premium,35592.23,2016-02-15T22:16:39,Universe Massage #74457,192.62,US,Sep-31,7/27/2015,640,640,8332,PURCHASE,14407.77,1,0
210,984504651,50000,Premium,35399.61,2016-02-16T00:03:56,Walgreens #853830,88.6,US,25-Oct,7/27/2015,640,640,8332,PURCHASE,14600.39,0,0
211,984504651,50000,Premium,35311.01,2016-02-16T00:29:19,Planet Fitness #160877,99.43,US,29-Aug,7/27/2015,640,640,8332,PURCHASE,14688.99,0,0
212,984504651,50000,Premium,35211.58,2016-02-16T18:41:33,WSC #467811,296.68,US,Feb-32,7/27/2015,640,670,8332,PURCHASE,14788.42,0,0
213,984504651,50000,Premium,34914.9,2016-02-16T22:17:49,Golds Gym #982157,0,US,27-Jun,7/27/2015,640,640,8332,ADDRESS_VERIFICATION,15085.1,0,0
214,984504651,50000,Premium,34914.9,2016-02-16T23:24:43,AMC #692956,117.28,US,21-May,7/27/2015,640,640,8332,PURCHASE,15085.1,1,0
215,984504651,50000,Premium,34797.62,2016-02-17T10:28:05,WSC #402233,20.56,US,28-Mar,7/27/2015,640,640,8332,PURCHASE,15202.38,1,0
216,984504651,50000,Premium,34777.06,2016-02-17T12:13:01,Walgreens #175734,31.91,US,28-Jun,7/27/2015,640,640,8332,PURCHASE,15222.94,0,0
217,984504651,50000,Premium,34745.15,2016-02-17T18:20:47,Universe Massage #219515,43.66,US,28-Dec,7/27/2015,640,640,8332,PURCHASE,15254.85,1,0
218,984504651,50000,Premium,34701.49,2016-02-18T11:51:27,Golds Gym #360108,134.37,US,Nov-31,7/27/2015,640,640,8332,PURCHASE,15298.51,0,0
219,984504651,50000,Premium,34567.12,2016-02-18T16:10:11,Powerlifting #941442,137.18,US,Mar-33,7/27/2015,640,640,8332,PURCHASE,15432.88,0,0
220,984504651,50000,Premium,34429.94,2016-02-19T10:19:18,Universe Massage #669889,14.78,US,29-Jun,7/27/2015,640,640,8332,PURCHASE,15570.06,1,0
221,984504651,50000,Premium,34415.16,2016-02-19T11:00:44,Powerlifting #673598,793.51,US,20-Jun,7/27/2015,640,640,8332,PURCHASE,15584.84,0,0
222,984504651,50000,Premium,33621.65,2016-02-19T17:16:45,WSC #743402,150.72,US,29-Aug,7/27/2015,640,640,8332,PURCHASE,16378.35,0,0
223,984504651,50000,Premium,33470.93,2016-02-19T21:45:45,WSC #305375,287.82,US,Apr-33,7/27/2015,640,640,8332,PURCHASE,16529.07,0,0
224,984504651,50000,Premium,33183.11,2016-02-21T03:00:36,Walgreens #310950,245.77,US,20-Mar,7/27/2015,640,640,8332,PURCHASE,16816.89,0,0
225,984504651,50000,Premium,32937.34,2016-02-21T04:34:11,Walgreens #808671,28.29,US,27-Feb,7/27/2015,640,640,8332,PURCHASE,17062.66,0,0
226,984504651,50000,Premium,32909.05,2016-02-21T16:25:17,NYSC #513149,234.95,US,29-Dec,7/27/2015,640,640,8332,PURCHASE,17090.95,1,0
227,984504651,50000,Premium,32674.1,2016-02-22T12:50:22,Planet Fitness #813378,294.32,US,May-32,7/27/2015,640,640,8332,PURCHASE,17325.9,1,0
228,984504651,50000,Premium,32379.78,2016-02-23T05:08:52,WSC #103223,59.3,US,31-Jan,7/27/2015,640,640,8332,PURCHASE,17620.22,1,0
229,984504651,50000,Premium,32320.48,2016-02-23T22:32:22,Golds Gym #340253,117.07,US,Apr-32,7/27/2015,640,640,8332,PURCHASE,17679.52,1,0
230,984504651,50000,Premium,32203.41,2016-02-24T01:10:08,Planet Fitness #823628,282.23,US,22-Mar,7/27/2015,640,640,8332,PURCHASE,17796.59,1,0
231,984504651,50000,Premium,31921.18,2016-02-24T02:39:50,NYSC #824200,54.11,US,29-Jan,7/27/2015,640,640,8332,PURCHASE,18078.82,0,0
232,984504651,50000,Premium,31867.07,2016-02-25T01:14:29,Regal Cinemas #729464,87.34,US,29-Apr,7/27/2015,640,640,8332,PURCHASE,18132.93,1,0
233,984504651,50000,Premium,31779.73,2016-02-25T15:20:47,Lyft,172.81,US,22-May,7/27/2015,640,640,8332,PURCHASE,18220.27,0,0
234,984504651,50000,Premium,31606.92,2016-02-25T22:06:09,Lyft,38.28,US,24-Apr,7/27/2015,640,640,8332,PURCHASE,18393.08,0,0
235,984504651,50000,Premium,31568.64,2016-02-25T23:31:43,NYSC #839894,147.58,US,25-Nov,7/27/2015,640,640,8332,PURCHASE,18431.36,1,0
236,984504651,50000,Premium,31421.06,2016-02-26T19:17:10,NYSC #243999,34.88,US,23-Apr,7/27/2015,640,640,8332,PURCHASE,18578.94,0,0
237,984504651,50000,Premium,31386.18,2016-02-26T19:54:40,CVS #289006,20.5,US,28-Nov,7/27/2015,640,640,8332,PURCHASE,18613.82,0,0
238,984504651,50000,Premium,31365.68,2016-02-27T21:30:09,34th Pub,239.96,US,Dec-32,7/27/2015,640,640,8332,REVERSAL,18634.32,1,0
239,984504651,50000,Premium,31605.64,2016-02-28T09:41:08,WSC #467811,97.42,US,26-Nov,7/27/2015,640,640,8332,PURCHASE,18394.36,0,0
240,984504651,50000,Premium,31508.22,2016-02-28T10:58:25,WSC #949955,29.33,US,21-Sep,7/27/2015,640,640,8332,PURCHASE,18491.78,0,0
241,984504651,50000,Premium,31478.89,2016-02-29T18:35:36,Planet Fitness #282804,0,US,Feb-31,7/27/2015,640,640,8332,ADDRESS_VERIFICATION,18521.11,0,0
242,984504651,50000,Premium,31503.89,2016-03-01T01:59:26,Walgreens #876186,224.01,US,30-Oct,7/27/2015,640,640,8332,PURCHASE,18496.11,0,0
243,984504651,50000,Premium,31279.88,2016-03-01T10:09:58,NYSC #397401,16.78,US,22-Apr,7/27/2015,640,640,8332,PURCHASE,18720.12,0,0
244,984504651,50000,Premium,31263.1,2016-03-01T15:51:39,EZ Putt Putt #69446,455.44,US,24-Jul,7/27/2015,640,640,8332,PURCHASE,18736.9,1,0
245,984504651,50000,Premium,30807.66,2016-03-01T18:42:14,Universe Massage #594526,522.95,US,27-Dec,7/27/2015,640,640,8332,PURCHASE,19192.34,1,0
246,984504651,50000,Premium,30284.71,2016-03-02T10:25:36,WSC #477705,373.51,US,Jan-32,7/27/2015,640,640,8332,PURCHASE,19715.29,0,0
247,984504651,50000,Premium,29911.2,2016-03-02T20:31:46,WSC #373883,722.85,US,29-Jun,7/27/2015,640,640,8332,PURCHASE,20088.8,1,0
248,984504651,50000,Premium,29188.35,2016-03-03T11:05:29,NYSC #260490,134.7,US,30-May,7/27/2015,640,640,8332,PURCHASE,20811.65,0,0
249,984504651,50000,Premium,29053.65,2016-03-03T16:54:13,Uber,69.69,US,20-Sep,7/27/2015,640,640,8332,PURCHASE,20946.35,0,0
250,984504651,50000,Premium,28983.96,2016-03-03T21:51:51,Rock Weights #32686,138.3,US,25-Jun,7/27/2015,640,640,8332,PURCHASE,21016.04,0,0
251,984504651,50000,Premium,28845.66,2016-03-05T21:52:40,Uber,113.63,US,23-Jun,7/27/2015,640,640,8332,PURCHASE,21154.34,0,0
252,984504651,50000,Premium,28732.03,2016-03-06T11:20:09,Powerlifting #424249,139.47,US,25-May,7/27/2015,640,640,8332,PURCHASE,21267.97,1,0
253,984504651,50000,Premium,28592.56,2016-03-06T19:52:59,Uber,16.12,US,20-Apr,7/27/2015,640,640,8332,PURCHASE,21407.44,0,0
254,984504651,50000,Premium,28576.44,2016-03-07T18:00:24,Lyft,8.81,US,Jan-32,7/27/2015,640,640,8332,PURCHASE,21423.56,0,0
255,984504651,50000,Premium,28567.63,2016-03-09T01:49:18,Golds Gym #542630,199.81,US,24-Apr,7/27/2015,640,640,8332,PURCHASE,21432.37,0,0
256,984504651,50000,Premium,28367.82,2016-03-09T02:47:23,Powerlifting #300205,57.08,US,22-Sep,7/27/2015,640,640,8332,PURCHASE,21632.18,0,0
257,984504651,50000,Premium,28310.74,2016-03-10T02:17:46,Universe Massage #178284,140.86,US,20-Sep,7/27/2015,640,640,8332,PURCHASE,21689.26,1,0
258,984504651,50000,Premium,28169.88,2016-03-10T15:30:53,Powerlifting #297470,51.48,US,25-Sep,7/27/2015,640,640,8332,PURCHASE,21830.12,1,0
259,984504651,50000,Premium,28118.4,2016-03-10T17:24:04,Golds Gym #846582,400.91,US,Jul-32,7/27/2015,640,640,8332,PURCHASE,21881.6,0,0
260,984504651,50000,Premium,27717.49,2016-03-11T09:25:16,NYSC #515886,181.2,US,Nov-32,7/27/2015,640,640,8332,PURCHASE,22282.51,0,0
261,984504651,50000,Premium,27536.29,2016-03-11T23:31:48,EZ Putt Putt #804489,66.55,US,22-May,7/27/2015,640,640,8332,PURCHASE,22463.71,1,0
262,984504651,50000,Premium,27469.74,2016-03-12T00:26:54,Walgreens #853025,670.23,US,Feb-30,7/27/2015,640,240,8332,PURCHASE,22530.26,0,0
263,984504651,50000,Premium,26799.51,2016-03-12T06:34:13,AMC #706324,118.52,US,24-Oct,7/27/2015,640,640,8332,PURCHASE,23200.49,1,0
264,984504651,50000,Premium,26680.99,2016-03-12T06:34:29,AMC #706324,118.52,US,24-Oct,7/27/2015,640,640,8332,PURCHASE,23319.01,1,0
265,984504651,50000,Premium,26562.47,2016-03-12T06:36:41,AMC #706324,118.52,US,24-Oct,7/27/2015,640,640,8332,PURCHASE,23437.53,1,0
266,984504651,50000,Premium,26443.95,2016-03-12T14:25:55,WSC #620638,170.79,US,29-Feb,7/27/2015,640,640,8332,PURCHASE,23556.05,0,0
267,984504651,50000,Premium,26273.16,2016-03-13T02:39:41,Franks Sandwitch Bar,331.43,US,20-Feb,7/27/2015,640,640,8332,PURCHASE,23726.84,1,0
268,984504651,50000,Premium,25941.73,2016-03-13T04:20:21,Uber,95.54,US,28-Jul,7/27/2015,640,640,8332,PURCHASE,24058.27,0,0
269,984504651,50000,Premium,25846.19,2016-03-13T12:11:40,Walgreens #310950,109.56,US,21-Sep,7/27/2015,640,640,8332,PURCHASE,24153.81,0,0
270,984504651,50000,Premium,25736.63,2016-03-14T03:30:28,Golds Gym #883688,154.04,US,22-Oct,7/27/2015,640,640,8332,PURCHASE,24263.37,0,0
271,984504651,50000,Premium,25582.59,2016-03-14T10:52:03,Golds Gym #185635,173.75,US,Mar-33,7/27/2015,640,640,8332,PURCHASE,24417.41,0,0
272,984504651,50000,Premium,25408.84,2016-03-15T06:31:00,Walgreens #561965,0,US,27-Jul,7/27/2015,640,640,8332,ADDRESS_VERIFICATION,24591.16,0,0
273,984504651,50000,Premium,25408.84,2016-03-15T23:50:51,Universe Massage #804502,43.03,US,Feb-31,7/27/2015,640,640,8332,PURCHASE,24591.16,1,0
274,984504651,50000,Premium,25365.81,2016-03-16T11:57:16,Walgreens #999008,34.72,US,25-Jul,7/27/2015,640,640,8332,PURCHASE,24634.19,1,0
275,984504651,50000,Premium,25331.09,2016-03-17T00:31:13,Lyft,1.74,US,28-Mar,7/27/2015,640,640,8332,PURCHASE,24668.91,0,0
276,984504651,50000,Premium,25329.35,2016-03-17T01:46:28,WSC #940909,262.15,US,29-Aug,7/27/2015,640,640,8332,PURCHASE,24670.65,1,0
277,984504651,50000,Premium,25067.2,2016-03-17T04:29:04,WSC #374091,389.25,US,26-Nov,7/27/2015,640,640,8332,PURCHASE,24932.8,0,0
278,984504651,50000,Premium,24677.95,2016-03-17T16:28:44,Lyft,43.67,US,21-Apr,7/27/2015,640,640,8332,PURCHASE,25322.05,0,0
279,984504651,50000,Premium,24634.28,2016-03-17T16:49:29,53rd Spa,226.08,US,Apr-31,7/27/2015,640,640,8332,PURCHASE,25365.72,1,0
280,984504651,50000,Premium,24408.2,2016-03-18T09:34:41,West End Beauty #542603,65.37,US,Aug-32,7/27/2015,640,640,8332,PURCHASE,25591.8,1,0
281,984504651,50000,Premium,24342.83,2016-03-18T13:56:20,Planet Fitness #692929,26.71,US,24-Oct,7/27/2015,640,640,8332,PURCHASE,25657.17,1,0
282,984504651,50000,Premium,24316.12,2016-03-18T13:57:04,Planet Fitness #692929,26.71,US,24-Oct,7/27/2015,640,640,8332,PURCHASE,25683.88,1,0
283,984504651,50000,Premium,24289.41,2016-03-18T15:25:32,Walgreens #123830,163.29,US,25-Mar,7/27/2015,640,640,8332,PURCHASE,25710.59,0,0
284,984504651,50000,Premium,24126.12,2016-03-18T17:08:50,NYSC #507589,142.91,US,28-Jan,7/27/2015,640,640,8332,PURCHASE,25873.88,1,0
285,984504651,50000,Premium,23983.21,2016-03-18T18:20:18,Lyft,362.77,US,20-Apr,7/27/2015,640,640,8332,PURCHASE,26016.79,0,0
286,984504651,50000,Premium,23620.44,2016-03-18T22:17:32,Uber,86.55,US,29-Feb,7/27/2015,640,640,8332,PURCHASE,26379.56,0,0
287,984504651,50000,Premium,23533.89,2016-03-20T18:53:19,NYSC #143702,16.72,US,21-Nov,7/27/2015,640,640,8332,PURCHASE,26466.11,1,0
288,984504651,50000,Premium,23517.17,2016-03-20T20:04:06,Golds Gym #260379,159.02,US,Aug-33,7/27/2015,640,640,8332,PURCHASE,26482.83,0,0
289,984504651,50000,Premium,23358.15,2016-03-22T10:20:03,Walgreens #452136,24,US,Apr-33,7/27/2015,640,640,8332,PURCHASE,26641.85,0,0
290,984504651,50000,Premium,23334.15,2016-03-22T16:43:19,NYSC #366326,62.14,US,21-Nov,7/27/2015,640,640,8332,PURCHASE,26665.85,1,0
291,984504651,50000,Premium,23272.01,2016-03-22T21:03:56,Walgreens #430231,272.62,US,30-Oct,7/27/2015,640,640,8332,PURCHASE,26727.99,1,0
292,984504651,50000,Premium,22999.39,2016-03-22T22:44:42,WSC #994275,125.9,US,24-Oct,7/27/2015,640,640,8332,PURCHASE,27000.61,0,0
293,984504651,50000,Premium,22873.49,2016-03-24T04:03:54,WSC #794510,362.1,US,20-Feb,7/27/2015,640,640,8332,PURCHASE,27126.51,0,0
294,984504651,50000,Premium,22511.39,2016-03-24T13:22:56,Lyft,277.55,US,24-Jul,7/27/2015,640,640,8332,PURCHASE,27488.61,0,0
295,984504651,50000,Premium,22233.84,2016-03-24T14:42:47,Golds Gym #531522,407.55,US,Jul-33,7/27/2015,640,640,8332,PURCHASE,27766.16,0,0
296,984504651,50000,Premium,21826.29,2016-03-24T15:36:26,WSC #32634,220.56,US,27-Jul,7/27/2015,640,640,8332,PURCHASE,28173.71,0,0
297,984504651,50000,Premium,21605.73,2016-03-25T05:08:48,Lyft,44.69,US,25-Aug,7/27/2015,640,640,8332,PURCHASE,28394.27,0,0
298,984504651,50000,Premium,21561.04,2016-03-25T13:23:24,WSC #714023,39.76,US,25-Jul,7/27/2015,640,640,8332,PURCHASE,28438.96,0,0
299,984504651,50000,Premium,21521.28,2016-03-25T19:01:53,Powerlifting #299120,613.31,US,31-Dec,7/27/2015,640,640,8332,PURCHASE,28478.72,0,0
300,984504651,50000,Premium,20907.97,2016-03-26T17:21:51,Uber,308.31,US,22-Jun,7/27/2015,640,640,8332,PURCHASE,29092.03,0,0
301,984504651,50000,Premium,20599.66,2016-03-26T22:07:45,Universe Massage #357768,49.4,US,22-Oct,7/27/2015,640,640,8332,PURCHASE,29400.34,1,0
302,984504651,50000,Premium,20550.26,2016-03-27T01:00:34,Lyft,208.83,US,Nov-32,7/27/2015,640,640,8332,PURCHASE,29449.74,0,0
303,984504651,50000,Premium,20341.43,2016-03-27T04:06:34,AMC #706324,151.81,US,28-Feb,7/27/2015,640,640,8332,PURCHASE,29658.57,1,0
304,984504651,50000,Premium,20189.62,2016-03-27T06:32:17,Powerlifting #418462,159.74,US,22-Jan,7/27/2015,640,640,8332,PURCHASE,29810.38,1,0
305,984504651,50000,Premium,20029.88,2016-03-27T10:18:13,Universe Massage #70014,242.39,US,May-33,7/27/2015,640,640,8332,PURCHASE,29970.12,1,0
306,984504651,50000,Premium,19787.49,2016-03-27T18:15:43,Uber,162.69,US,31-May,7/27/2015,640,640,8332,PURCHASE,30212.51,0,0
307,984504651,50000,Premium,19624.8,2016-03-28T02:55:49,Universe Massage #859227,150.64,US,30-May,7/27/2015,640,640,8332,PURCHASE,30375.2,1,0
308,984504651,50000,Premium,19474.16,2016-03-28T06:05:45,EZ Putt Putt #982199,0,US,Dec-32,7/27/2015,640,640,8332,ADDRESS_VERIFICATION,30525.84,0,0
309,984504651,50000,Premium,19474.16,2016-03-29T04:47:55,CVS #121891,25.8,US,29-Aug,7/27/2015,640,640,8332,PURCHASE,30525.84,0,0
310,984504651,50000,Premium,19448.36,2016-03-29T07:45:09,Walgreens #310950,36.97,US,21-Sep,7/27/2015,640,640,8332,REVERSAL,30551.64,0,0
311,984504651,50000,Premium,19485.33,2016-03-29T08:33:24,oldnavy.com,350.15,US,Feb-30,7/27/2015,640,640,8332,PURCHASE,30514.67,0,0
312,984504651,50000,Premium,19135.18,2016-03-29T13:06:04,Walgreens #561782,199.25,US,29-Jun,7/27/2015,640,640,8332,PURCHASE,30864.82,0,0
313,984504651,50000,Premium,18935.93,2016-03-29T21:58:59,Walgreens #854872,49.08,US,24-Sep,7/27/2015,640,640,8332,PURCHASE,31064.07,0,0
314,984504651,50000,Premium,18886.85,2016-03-30T11:43:18,Lyft,0,US,28-Jun,7/27/2015,640,640,8332,ADDRESS_VERIFICATION,31113.15,0,0
315,984504651,50000,Premium,18886.85,2016-03-31T18:12:27,Golds Gym #512253,325.36,US,Apr-31,7/27/2015,640,640,8332,PURCHASE,31113.15,1,0
316,984504651,50000,Premium,18586.49,2016-04-01T10:04:27,Franks Pub #934222,133.84,US,31-Jul,7/27/2015,640,640,8332,PURCHASE,31413.51,1,0
317,984504651,50000,Premium,18452.65,2016-04-01T11:49:40,Planet Fitness #896201,102.86,US,27-Dec,7/27/2015,640,640,8332,PURCHASE,31547.35,0,0
318,984504651,50000,Premium,18349.79,2016-04-01T23:07:02,WSC #208629,120,US,22-Jan,7/27/2015,640,640,8332,PURCHASE,31650.21,1,0
319,984504651,50000,Premium,18229.79,2016-04-02T08:11:47,Uber,56.52,US,29-Dec,7/27/2015,640,640,8332,PURCHASE,31770.21,0,0
320,984504651,50000,Premium,18173.27,2016-04-02T16:23:47,Ray's Fries #61396,68.44,US,29-Jul,7/27/2015,640,640,8332,PURCHASE,31826.73,1,0
321,984504651,50000,Premium,18104.83,2016-04-02T19:17:21,Planet Fitness #07369,300.13,US,24-Jan,7/27/2015,640,640,8332,PURCHASE,31895.17,1,0
322,984504651,50000,Premium,17804.7,2016-04-02T19:31:06,Universe Massage #859227,12.68,US,Aug-32,7/27/2015,640,640,8332,PURCHASE,32195.3,1,0
323,984504651,50000,Premium,17792.02,2016-04-02T22:42:23,WSC #929586,12.57,US,28-Aug,7/27/2015,640,640,8332,PURCHASE,32207.98,0,0
324,984504651,50000,Premium,17779.45,2016-04-03T01:33:04,NYSC #802422,84.84,US,Feb-31,7/27/2015,640,640,8332,PURCHASE,32220.55,0,0
325,984504651,50000,Premium,17694.61,2016-04-03T02:26:05,Walgreens #488082,42.94,US,21-May,7/27/2015,640,640,8332,PURCHASE,32305.39,1,0
326,984504651,50000,Premium,17651.67,2016-04-03T05:17:03,Powerlifting #690240,38.01,US,24-Feb,7/27/2015,640,640,8332,PURCHASE,32348.33,0,0
327,984504651,50000,Premium,17613.66,2016-04-03T06:46:15,Universe Massage #534124,147.08,US,29-Jun,7/27/2015,640,640,8332,PURCHASE,32386.34,1,0
328,984504651,50000,Premium,17466.58,2016-04-03T09:47:34,Universe Massage #70014,448.78,US,28-May,7/27/2015,640,640,8332,PURCHASE,32533.42,1,0
329,984504651,50000,Premium,17017.8,2016-04-04T06:26:07,Universe Massage #178284,140.86,US,20-Sep,7/27/2015,640,640,8332,REVERSAL,32982.2,1,0
330,984504651,50000,Premium,17158.66,2016-04-04T16:01:08,WSC #794510,288.77,US,20-Feb,7/27/2015,640,640,8332,REVERSAL,32841.34,0,0
331,984504651,50000,Premium,17447.43,2016-04-04T17:30:51,Universe Massage #70014,144.35,US,21-May,7/27/2015,640,640,8332,PURCHASE,32552.57,1,0
332,984504651,50000,Premium,17303.08,2016-04-04T20:23:52,WSC #801200,107.03,US,25-Nov,7/27/2015,640,640,8332,PURCHASE,32696.92,0,0
333,984504651,50000,Premium,17196.05,2016-04-05T07:42:07,Walgreens #379952,31.59,US,Sep-32,7/27/2015,640,640,8332,PURCHASE,32803.95,1,0
334,984504651,50000,Premium,17164.46,2016-04-06T09:24:09,Lyft,148.42,US,27-Dec,7/27/2015,640,640,8332,PURCHASE,32835.54,0,0
335,984504651,50000,Premium,17016.04,2016-04-08T00:14:50,Uber,57.27,US,31-Aug,7/27/2015,640,640,8332,PURCHASE,32983.96,0,0
336,984504651,50000,Premium,16958.77,2016-04-08T05:42:34,Golds Gym #844249,266.91,US,26-Jul,7/27/2015,640,640,8332,PURCHASE,33041.23,1,0
337,984504651,50000,Premium,16691.86,2016-04-08T08:04:02,Golds Gym #536509,25.75,US,27-Sep,7/27/2015,640,640,8332,PURCHASE,33308.14,0,0
338,984504651,50000,Premium,16666.11,2016-04-08T18:21:00,Lyft,119.41,US,27-May,7/27/2015,640,640,8332,PURCHASE,33333.89,0,0
339,984504651,50000,Premium,16546.7,2016-04-08T22:20:33,WSC #994275,43.21,US,Feb-30,7/27/2015,640,640,8332,PURCHASE,33453.3,0,0
340,984504651,50000,Premium,16503.49,2016-04-08T22:21:11,WSC #994275,43.21,US,Feb-30,7/27/2015,640,640,8332,PURCHASE,33496.51,0,0
